"","SNU601_DMSO","SNU601_Ortho","SNU601_Para","SNU601_Meta","SNU216_DMSO","SNU216_Ortho","SNU216_Para","SNU216_Meta","SNU668_DMSO","SNU688_Ortho","SNU688_Para","SNU688_Meta","AGS_DMSO","AGS_Ortho","AGS_Para","AGS_Meta","MKN1_DMSO","MKN1_Ortho","MKN1_Para","MKN1_Meta"
"MFAP3",6.0903166882592,6.10986170021548,7.28589946394292,6.22811563804238,6.38476716615766,6.38071017584648,7.15383769488469,6.42580389702592,6.61205238184765,6.84993762264469,7.66838374345172,6.70270154233451,6.38255464040525,6.29826454806896,7.07013541214419,6.38892198150029,6.97108977515333,7.19700149141535,8.53878850279679,7.26848160807122
"MIA2",4.97666500689156,4.60399385222273,6.50367924016611,4.96996965082353,3.95283166131877,3.4908602483016,5.82688589556356,4.3975798966861,3.80420059320784,3.75538497840755,5.25742397714653,4.50651007682913,4.807165541352,4.8780846179571,6.47604846456476,5.91657245391726,3.4027225391039,3.28568302344348,4.57152679575278,3.20698100856995
"KITLG",9.03185024239644,8.96062011091229,5.56289227291209,9.01285333961956,5.44267510441374,5.43931725427025,4.59684821908699,5.55012348932803,6.27454254446515,6.40610120001517,4.86803225705265,6.55861972761643,7.49469047466334,7.57100882476619,6.54837463792056,7.6079486853711,6.98533718900727,7.15244075684941,3.366734779569,6.91177560578271
"MGST2",7.17457618106584,7.18335277253313,6.06389894242245,7.42723982891355,5.85350110017461,6.16937748875614,5.04046535976177,6.15258726734697,4.81161774127541,4.81815022956284,4.27816332941421,4.88472874150627,6.79575116806576,6.94975639168793,5.08028870768995,6.72262986743363,6.43461513070075,6.38587033172572,4.68246778971556,6.42184116501695
"CD99",9.5395758401501,9.62471715028582,7.77683612346503,9.71623763397445,8.22733919737651,8.02324250039593,6.59258397563431,8.2567168516592,9.72814147004872,9.72719326737786,7.74699267194633,9.71765114153695,10.0060638002346,9.95924731048282,8.29992110110072,10.0580724194642,9.36619000859249,9.44367806000644,7.92092292310702,9.36531212522592
"MKI67",9.95513727068924,10.0844455306711,5.89919503957391,10.0536336168316,9.06383971549448,9.05606288967219,5.57712867665057,9.05246102526427,10.4290560835645,10.5001703335373,4.67383061507975,10.380543273971,9.58372536750669,9.66901618066906,5.23542067038986,9.55381172208937,9.54343372029482,9.48799100754892,6.91379181476251,9.58092972929404
"MMP13",2.87157382324394,2.7872351787978,5.85426444049778,2.86972831427,2.83018931128826,3.32562584017836,3.82181245905163,2.7629014803983,2.87068153715434,2.57006785377738,2.81079587197685,2.4144597944068,3.03927335923681,2.49763395073873,3.99571808123974,2.85476395447377,3.88302098922385,3.76061491020435,5.04698971414432,3.78023040419571
"MNT",6.92703883589707,6.90178046550768,8.31520486342046,7.16709476119779,6.44937905413774,6.90327463397802,8.11398304473397,6.76401545689306,6.60311926619048,6.37937460265227,8.52204701867463,6.72405359597111,6.61001856717701,6.32604316027551,7.127628376797,6.42648345042154,6.4798820644584,6.43183421372078,7.68445006965367,6.4487407766238
"MOV10",7.61555284048072,7.4919193448176,6.1915656728795,7.44920313902575,7.75999232036645,7.86815504089675,6.60870700755372,7.70676833499422,7.0217105190491,7.13920685040387,5.61029843112335,7.23548612742026,7.78446951706418,7.87022447930263,7.0412468391432,7.94151763153458,7.56133664160651,7.53187159418982,5.88653926072782,7.58224068252694
"ABCC1",9.57051848989898,9.46573075916202,7.3815534298763,9.46425184797559,9.05487839377607,9.28257051016599,7.83691149212064,9.16375308058098,7.79387459777248,7.9891695319808,6.0972475914959,7.8235034087088,8.2950480693896,8.26491162168021,6.59495263452119,8.31097588333678,7.63282584381406,7.5924931849257,6.51551840063226,7.49577293361325
"TMEM41B",6.82542116793387,6.86434723506249,9.06886252466093,7.10044092047878,7.55434911301363,7.62978138489473,8.95982749407217,7.85008979237515,6.77207247093398,6.93181050799746,8.37064352107293,6.98094353487198,7.6186167860675,7.80382217819307,9.25422044992042,7.70226156210358,7.44406477146943,7.49837748541699,8.56884814289408,7.62609485689265
"SUZ12P1",8.0846018861044,8.04702029636513,7.43435099653652,8.24672416713436,8.59324827393055,8.31044451929812,7.48076385662591,8.32339667277087,7.76352460123348,7.8803564944617,6.05928804986379,7.89645822027042,8.22036889249196,8.31115772160819,7.12403995951641,8.15564142011469,7.24840603394689,7.51906346468368,6.27907257862054,7.60308227555052
"HSBP1L1",7.71354854984409,7.78496720370886,6.1337421931148,7.94991577266219,6.73816777050384,6.88536997696266,6.45666888690301,6.56621449597738,7.22739002570802,7.50683854925937,5.53386823688697,7.56927456012354,6.98048125196302,7.05883580956638,5.51468074830187,7.08129598713625,7.61018436126958,7.62801937984774,7.65785754361737,7.65623589029528
"H2BC18",3.98974417598272,4.0676394967537,5.89490447287707,4.32930762142105,5.33061475092787,5.01644408534277,5.63735156052524,5.25849723606904,3.85350901464876,3.72252830740573,5.10331235175304,3.85528457777789,3.88103380305892,3.88673388771485,4.97104018011754,4.18557213211072,5.00453104415226,4.5308817116676,5.06522886897019,5.11801867842349
"LINC01123",8.50903325549067,8.44544694747317,6.63178218906134,8.52190090744902,7.81578940490524,8.00548221409708,6.82497181514267,7.72649936400831,6.47656086374565,6.84987681564847,4.73870741410045,6.5544755479476,8.46310715247931,8.52696796277288,6.77190861844482,8.42495075539559,7.96328590750044,8.12977317375873,7.20252947561961,7.94217107002368
"LINC00266-3",2.50585453398062,2.23431764987722,4.15583314360569,1.97840916014435,3.10364475627967,2.92347836481062,4.93667050954546,3.09622299821504,2.42973500756845,2.76260090184385,3.7855100207963,2.64715943614813,2.13284853108463,2.50878503803822,3.22131716568076,2.20664078424309,2.45001865330212,2.50505370357737,3.56653718136213,2.33992367556879
"STX17-AS1",2.59418095960934,3.04622169803631,3.76403633264538,2.73697053459391,2.48438122522744,2.43144405006025,5.41594742591597,3.30254376142262,3.11815005498849,2.92671481711886,5.53196775048999,3.04387523517019,3.89728081239204,3.29041548943003,5.24544949017161,4.1368429179003,2.46485874538173,2.84091351653921,6.01388677578579,2.72745891640325
"MYO1B",8.34130419751665,8.37036750899788,6.56773953273185,8.43227962598174,8.47320167480621,8.54570686481114,7.12659550675361,8.5838453826119,9.01675824914338,9.03803757837879,7.8861338960857,8.9364929500869,8.83735776640576,8.90793491149408,7.17405431645631,8.96375051528777,8.90004088518544,9.01494693073284,7.25367646945434,9.02193364776848
"MT1F",4.80662486836933,4.31291672837611,6.17836703502709,4.09998318334449,6.14454509464238,5.84548086539684,9.21322949746063,5.57367823872979,6.75457353228021,6.94204247253717,9.99090591768458,6.97035451898826,5.74873247633548,6.00149960450264,8.57747629275127,5.72244764544405,7.0453609779128,7.22679372103009,8.70052140594735,7.1156888607001
"MT1X",7.40205200627119,7.68739815704069,10.0223911993331,7.54034034861895,7.02792971194746,6.93921896544245,10.8940583287432,6.9078705964184,8.71871417883628,8.85298088294592,11.7016037026471,8.74038044204406,7.99547293957818,7.88767446016798,10.9221172518538,8.20333481426091,9.00860149362802,9.10012537285852,9.99540259469624,8.95257181487735
"MTHFD1",8.59012396624599,8.70058593073437,6.61948252503728,8.70856795690968,9.17287491867042,9.1863773928874,8.50416759678931,9.22505200932905,9.54107022786591,9.58055123517768,7.17912033993627,9.58318652125677,9.07615427985584,9.02871989736621,6.85512603738296,8.99450837286237,7.99866810027503,8.0289494720389,7.597642782681,8.01499691273075
"MUC1",10.2088893672881,10.2187263874202,7.479178440653,10.0503245398748,7.34364059126332,7.38520821006931,5.57043558711378,7.23116251665765,5.89199752956838,5.84484739058584,5.39539846372293,6.11049992373224,9.75922053300358,9.79132529672984,5.78763165905558,9.85277411418199,8.19395783895041,8.20443145395035,4.80073790453718,8.32930865798905
"MMUT",7.79957804407716,7.69977569114913,9.85938950236232,7.80535976106983,7.58620497934733,7.66298825292306,8.92605209393421,7.58586637057376,7.01380010631882,7.11176124593147,8.77735969461034,7.06948218435935,7.02779319684273,7.02350699967081,8.82024436852108,6.92581421247777,7.13791461021919,7.22895139529486,9.15247389075562,7.33269868372704
"MYBL2",8.42309728137407,8.61374774123544,5.15056345451797,8.59425807695441,8.96559235164216,9.22811184841166,5.84134243992026,9.10652797959947,9.28650293911996,9.29185139676865,5.32655806477996,9.2943830225287,9.26649571254623,9.17456452985259,5.49767316986783,9.33126462059638,9.7290527048946,9.78640533959807,6.9396696533722,9.77712652984385
"MYH9",9.62880800233993,9.6155069748159,8.13694388571913,9.64364880005998,10.0301341189171,10.1702190305732,7.18090482664723,10.1048371077998,8.64963992196367,8.59499124829605,6.95886496559433,8.64689862545553,9.34471929963679,9.36854154727614,8.1559663984457,9.4846682556922,9.37387356425103,9.3436177926603,7.08736508791615,9.30301211470193
"MYO1E",7.89466917323576,8.11550636815504,6.87910795348757,8.18458736172153,8.70465113069771,8.47471781202897,6.68419342530986,8.68655669235447,8.31909125360402,8.31237606060282,6.2268297828475,8.2990471280564,8.35298911210614,8.36952347131475,7.32778445103715,8.28371518408722,7.55241888552625,7.75807632698746,6.60311394096511,7.63169209886777
"MYO10",8.60847208882289,8.63961713568007,7.14695217354032,8.80141815734036,7.89223671896984,7.99241993927066,6.68979730437813,7.97369572278477,7.30155557552062,7.37606450123347,6.47338245920928,7.32710638442096,9.23635551738712,9.26437473419418,8.04292595277479,9.38923880993024,8.62239073230011,8.55855179942687,6.20762705910224,8.57936567635237
"ATF3",5.80423286744524,6.06050319313615,7.69186712060607,5.84085064660444,5.73276145792753,5.76546852477802,7.5119885728423,5.8991156147512,4.24940803771686,4.49454139573336,7.05290615718344,4.27441076556326,6.70792209159757,6.76437218267233,8.76899549245821,6.8044234827224,5.43944268901279,5.48271398239754,6.78223729426431,5.55883591620643
"NAP1L1",7.8749880442362,7.81813595984546,6.85183948729861,8.05227447127972,7.21217527953968,7.40994873510151,6.40085761924061,7.44049572624892,7.70648392181206,7.68590173616828,6.44070941499567,7.51054498989885,7.42617109322621,7.61017254260993,6.30890417000116,7.36692158414729,7.45788614798151,7.6435776102976,6.36336629812443,7.6413529541927
"NASP",7.52860862157592,7.64465210950893,5.13715376319348,7.63435840493472,7.83679424667365,7.80798969770185,5.94070358112955,7.91039336697705,7.78538890224444,7.70820842600119,5.60097766017644,7.68473209443519,7.74073052038699,7.67859415198861,5.37938532164337,7.63981693319882,7.55017716238872,7.40676441426634,6.33588466506873,7.47655652649675
"NDUFA4",6.03882969850372,6.03399092498866,7.68835213618518,5.95613238929235,5.63959129751999,5.77615552823943,6.82735471898292,5.86465585467318,6.68177374190045,6.89149187604769,7.71610904752442,6.64792077175428,5.93535125567115,5.79498060047844,7.0284365400282,5.72971546402824,5.70024665521759,5.51832174448288,6.75838871647475,5.89788574570727
"NDUFA5",5.20378091744421,5.49893795567824,6.55561456997736,5.28323373495993,5.82995531619688,5.66031370226443,6.90279542415651,5.65473387539549,6.34947695334841,6.00084987993756,7.2777448242511,6.26070210771195,5.46199108252248,5.70228167741026,6.51679756325378,5.48165745905683,5.47491085110691,5.56692319296986,6.5735076111558,5.73309485836404
"ACLY",9.56842918989813,9.60420539122772,7.80432640468409,9.63758131568285,10.1787309779419,10.2357040692144,9.03707728674823,10.2708686916301,9.99496634266825,10.0850362767665,7.74324004595628,10.0328522206562,9.51852178673454,9.49108809500256,7.71237841355965,9.44536252632557,10.196914308859,10.1229630598989,8.78845162314211,10.1995776509238
"ATIC",8.10827959733025,8.14212458622078,6.80771458531697,8.16913305992166,8.21129779423421,8.25411114875443,7.53756978564131,8.34014352347225,8.80742666908727,8.88010771980376,7.44200466775359,8.85545232582661,8.78815268918076,8.81709233244799,6.58463940966639,8.78839199470445,8.79458098883185,8.75038395339708,7.92130386967421,8.84722124715944
"ATM",6.81377540365198,6.87044592638658,8.77364897452753,7.13959891096174,7.60906539821727,7.42821122726777,9.31733543598019,7.58870726391732,7.6926280611677,7.79055182339667,8.26387936408037,7.75875594154185,6.89464983165288,7.03212527996296,7.93525043512712,6.86760453445261,7.16518823543639,7.39926426075403,8.8670880700261,7.28563592260941
"NEK1",5.12677707077278,5.23795273099364,6.21115924798791,5.18009689755938,6.15171440021626,6.02539295315387,7.27613348525209,6.16593073876547,6.79485364482689,7.00976606890467,7.67565784371392,6.92427646276539,6.15397115832413,6.24282488273865,7.44929233367884,6.26858227415435,6.80144794755921,6.91156260386165,8.28860632387807,6.97379203255609
"NEK2",6.2140724406313,6.54411000199905,4.83575771943832,6.36818805768732,6.55594487203892,6.64895810724144,4.73060866829386,6.69535321362755,6.84513494160104,6.80035649908676,3.92837884992135,7.06753566124824,7.40234515813779,7.39029222736519,4.72267152084052,7.48484655836447,6.78963121948908,6.84074260696645,5.94840514912304,6.87470967621244
"NF2",7.44867490191081,7.61479089898501,6.70637870243954,7.49565691910639,9.19143856402726,9.16334416994696,7.35046516619833,9.05462532873856,8.3997876261947,8.44702203114722,6.43173448664552,8.45236297693928,7.21435773489473,7.36755363100042,6.10393442058466,7.35603167149236,7.62883779877297,7.77682965825212,6.44242607363891,7.68726120692962
"NFIB",8.72914233522864,8.81178301523467,6.90712487053904,8.73289019680884,6.86488867371547,6.92007004423112,6.31028909650569,6.88067834050159,8.46974193355739,8.64462602178038,4.07868663050978,8.33532997504275,7.62327265862463,7.70330467183823,4.85774818000293,7.69975950259813,7.00097808795919,7.10253235069932,4.57136019727769,6.99304980510775
"NFIC",9.08109195765455,9.21151786322025,7.73645506997533,9.04043500079962,8.91506127022159,9.08634050145406,7.67059104564914,9.06711735855123,9.27435646550504,9.22518557023365,7.39326720907411,9.19193618497675,8.92447213783591,8.93735819203827,8.10814105699709,8.88630382731297,8.78380457301662,8.99042988361906,7.98518147857729,8.92936131608531
"NFIL3",4.80922122954045,4.97173958665112,6.66635667225798,4.64888409883755,6.17658309679612,6.39823494292585,8.03688246888969,6.29903919577266,4.89759168856609,4.95049973594357,7.21624850093933,5.0080348857808,5.98356166899558,5.82432488385992,7.85191031047874,5.58832517909346,5.98403642024797,5.98699088812205,8.32226197332478,6.07664192323435
"NFKB2",6.26214537633168,6.18684822522294,7.12231002915842,6.21481507940571,7.73766868772785,7.94942003323561,8.50685311926974,7.88283375498843,7.25447137451301,7.29105459636599,8.53748563531205,7.24348123157311,6.41570638197254,6.51437967722778,7.46594109880791,6.64468348178898,6.10833316296794,6.25531342958814,7.81530322628439,6.18899846115864
"NFKBIB",7.88894783870778,8.13232954736309,8.26614762873302,7.71585916016223,7.45002721629056,8.05692619835386,8.08309228452122,7.42137778508616,7.59954117254796,7.58520356289336,8.63873702833499,7.50037860124576,7.40227914191719,7.10685901571981,8.23122050997955,7.23134963253796,7.30700178398516,7.21969567146684,8.94519965431742,7.2894275564341
"TONSL",7.22880679398253,7.05260955857345,5.59101182408545,6.99735777232333,7.37796758846898,7.31687560946039,5.85641766915749,7.1939186586747,6.50450392896985,6.68018102404702,6.04566777383191,6.89655862546052,6.33509413885134,6.37062643776484,5.65620753377035,6.5194108371872,6.4408914427346,6.27162110926621,5.70639557696965,6.45490828477107
"ATP1B1",10.1949847695446,10.1571370765095,8.24079142137324,10.3995700791197,8.3211316400017,8.43882092423716,7.47876412060413,8.47367760731703,11.1401953215383,11.2335747029077,9.00067831660005,11.1628804711513,9.88012825810315,9.98915261715563,7.74802244671414,9.92958431165404,10.0800327142985,10.1835224560512,7.65800702142681,10.1579273199868
"CNOT2",7.35528306056121,7.46731566456022,8.96396409384446,7.34122237061547,6.62865908453189,6.73642618849188,7.55355422208642,6.66992884200075,6.76395073254415,6.79851155210159,7.84915536598292,6.78028744218976,7.00800806215513,7.17884782613317,8.191110047268,7.1260141764968,7.10115117516767,7.23597065843307,7.92264485820809,7.07062251743621
"ROR1",7.40900081525161,7.57672130856707,6.35693883199557,7.60343446931915,7.76943882078762,7.79376795229643,6.20249711612374,7.88322168434658,7.08865427635788,7.28806176946364,5.74858736390681,7.27480200017971,8.45853220333708,8.28974588579199,5.5637782835593,8.42610581077572,7.30897443060439,7.38883192906192,6.44860732209093,7.33740598767769
"NR4A2",6.42468047680382,6.47852835999542,7.01572248214794,6.47328558217889,5.57661749752096,5.4588631820066,7.64751647045174,5.28539800302166,6.73749190111357,6.54150924150321,6.95828129549774,6.68397278838251,4.06579007078613,4.64109635735784,5.86830517056124,4.48141121202715,4.05015599305876,4.1443956386041,7.72894085077384,3.89080531502151
"ATP2B4",7.23592662057272,7.21739118241693,5.35021709930802,7.23298623701025,5.46136782069933,5.51131037632788,4.17154086388914,5.71022646656998,6.97728012672552,7.20193137055317,4.71842204482405,7.01821388379037,8.17435231957968,8.2348696156265,7.02932722715323,8.26878417797148,8.15224919558174,8.35793536735944,4.8905635389531,8.3712493153725
"OAS3",6.25201074534802,6.22045713414529,4.46195140334705,6.1259726203004,7.20656254473715,7.27745418604072,5.78991821277219,6.99116552647243,5.65187947354297,6.06649929270289,4.8669701081634,6.30096560073876,7.46881514556745,7.20141614058025,4.66480097418651,7.38113428598156,5.87212023549118,5.7609467028735,5.83987045133795,5.62625384009231
"CHAC2",4.85346285036911,4.77345762329117,4.14635453375242,4.85107022816869,4.51036975580652,4.74668980323127,4.1912189250536,4.64460025811042,6.2057711917635,6.14074862678625,4.57480068468318,6.42485209305442,5.25606937347492,5.56279251487748,4.27258330089256,5.56670288242938,5.33469568202821,5.60557522709457,4.51473474942209,5.58844848952706
"ORC1",7.10698225959331,7.08780505996735,4.63040986489381,7.09475884854344,7.10405910069425,6.75036446138848,5.86185193749113,6.8977747597402,7.0768343153993,7.10516662090082,5.86722398694067,7.24181127044866,6.24861406670699,6.56176030520402,4.38774846680922,6.40848871018233,6.74795966154338,6.60818800303257,6.85444817614122,6.86040946058462
"ALDH7A1",7.18221518931261,7.18365418224689,5.79886301230946,7.00910223232947,8.61894891339284,8.6352325300153,6.51925937715066,8.5780708051017,7.2268437905989,7.44907256896013,5.54901515295054,7.18946228923538,7.83889556036214,7.81395562749389,5.52841824380039,7.69061442493163,7.38903509358119,7.42752587042524,6.55990918153067,7.43383957001253
"PEBP1",8.5240812876246,8.95686983128994,7.14066040613511,8.60218741786221,7.15096200824827,7.46154076741167,6.96911111096602,7.3929605961661,8.67742097984308,8.68838112885934,6.9650027499219,8.6896041458224,7.67272012055235,7.81608293786459,7.00656077180372,7.88857933494733,8.13864549541595,8.01410067517674,7.07974317044507,8.1159752590261
"RRM2B",5.06019647110877,5.05385110036346,6.27494428590268,5.11014761550562,5.5329536611569,5.70894132585722,7.69748118551156,5.73437103895909,6.06696786391216,6.36353381554895,7.11346532818486,6.19738703902941,7.40357218790877,7.47784007439367,8.31003271817794,7.53150690708311,6.74945102671261,6.79847427408121,8.27340305935043,6.99191735307239
"PAFAH1B3",7.63121892724547,7.81505105990121,5.52771292415641,7.78951293212694,7.25141781977421,7.73973131017874,6.18157073312538,7.27995135121742,7.4595064393446,7.43996290353308,5.3801786497263,7.50156856649678,7.44162044727481,7.3662382221256,5.60122737307445,7.51350049134226,6.05080797551336,5.84146673709439,4.92772760658192,6.10472526137638
"PRDX1",10.4601703144359,10.5157759765791,9.67649122493691,10.4355577501195,9.88681099232765,9.97640654602792,8.93889372004849,9.95462574463404,10.7823498147134,10.8472880024598,9.28962161311529,10.8460070930581,10.6718549835831,10.616383865435,10.0093045463642,10.6182233251394,10.7447690985793,10.6960990481548,9.16142357538589,10.7128271656086
"PNPLA8",6.68493690867542,6.62901933705757,9.19078244915539,6.80185180879663,6.58846043632609,6.53936140663974,8.56683282281007,6.70958977713633,7.23576183095623,7.49305006820002,10.1451937287516,7.39232369031545,7.2593512337376,7.3021755202593,9.51199239733582,7.12857407971803,7.9814972070759,8.19819521541187,9.75796256039751,8.15430426799179
"SNHG32",7.66358056159613,7.55144515233182,8.92225102111271,7.69536762485263,7.3780773190886,7.56074352785421,9.22072710142929,7.44583843923174,7.29219697570511,7.32507726707233,8.91012136315018,7.44825959649033,8.09754546633887,8.14703825188743,8.70355016679732,8.19273541987031,9.26147744275633,9.2143674082981,10.0485541598377,9.27430935663495
"PBX3",5.68657586204339,5.5404739611317,4.4663578161113,5.39814175971102,5.44005755142423,5.15862273419122,3.9875873289853,5.61411830146311,5.51563120186653,5.33610639413804,4.65681655159115,5.42936895321819,5.33975414855115,5.59609648405428,4.28987732514323,5.39577270748256,5.65168054682,5.69550437021302,4.06881642855009,5.83995247082446
"PCDH7",6.89091069779188,6.71443137085964,5.71541502566771,7.04490837069368,6.85252908869843,6.89918484740661,5.16200247711831,7.02717623563184,6.56009975311598,6.64407645042732,4.66283136878682,6.48859599108656,8.23437161823306,8.32234633842522,5.76918329412079,8.3642102930425,7.55579784004246,7.96303770791861,3.64626976420504,7.875980489087
"EXOSC1",6.87426079586288,7.06475882895774,7.95777398736385,6.93546501245966,6.97870132845589,7.26082741655993,8.58528857771315,7.22730485586027,8.03872261543809,8.07626217761318,9.15932300476607,8.10128459942231,8.10099473661296,8.19038182485171,8.27139167693213,8.19837592496468,6.91746281875623,6.77410295487068,8.21415155486782,6.82132950605363
"TVP23B",5.22631836131786,5.38267155486605,6.59584951250112,5.0070944319899,4.89972698101504,4.61901178480019,6.71899591613605,4.80665655181664,4.48778712316576,4.64793659271426,5.49949518675277,4.59476215536136,4.32763079258895,4.82417125712198,5.69626838285186,4.43171135920197,4.61266044047413,4.14646471767863,5.66649566148705,4.55005126264818
"GMNN",6.78916769857189,6.72915935152267,4.71972338176809,6.87583369656491,6.27631364790193,6.18798856637643,4.84035541246858,6.25480359637921,6.89364015164496,6.9348443185159,5.03266292242888,6.91875948818971,6.37083096251992,6.5430593388921,4.00890218843605,6.40924053141279,6.53515921320475,6.54129889410356,5.84514860586864,6.52401293833709
"MRPL2",8.36367779621478,8.64774042487472,9.08132573911031,8.17596332216623,7.83561099914224,7.85730567100818,9.56644238003392,8.02299726601336,7.75256410780946,7.90152905490463,9.01147684082238,7.75877719942318,8.15553060064168,7.89377173827981,8.61007977112387,8.18436710384862,8.5241535037148,8.29779254051451,9.990303074005,8.30815633284246
"PLLP",7.93573610099348,7.99497712660246,4.61991451129194,7.77501527604046,4.41660043146635,4.42850002951393,4.4470421745811,4.72319562740943,5.97837410455773,5.81848675495616,4.28641849525461,5.79349627356921,7.4985883994318,7.59345346341981,5.25887878658489,7.55809232129393,5.94359139039677,6.09110251741606,4.17279355204371,6.04819055432516
"ABHD5",6.12252778964829,6.17294912416554,7.16228052383295,6.35908919733411,5.96048268369497,6.20279003521042,6.69627814671589,6.18058740475254,6.89805806221026,6.93517753828343,7.89182720009169,6.72136836543236,6.35594365658762,6.6126631295264,8.16035931479198,6.48463351641877,6.39840247773488,6.35442207167097,7.35520932082946,6.36906227988776
"PHF20L1",7.34506021059217,7.48609970204957,9.45569277734045,7.54982892351441,6.9799445617476,6.83016694974413,9.321482864966,7.04696427136209,7.88382323186241,7.95993815788514,9.41812813662495,7.75826975673382,6.81064612956263,6.77086431438042,8.0544274780628,6.78353047387684,7.36670609023453,7.3921920770537,9.06671860729181,7.47285176737954
"PCNA",8.48612639633451,8.72659935708027,6.95337042803823,8.71461353915657,9.77263844728072,9.79462947080711,8.65966780871001,9.98016596631407,10.051565612221,10.0196944441093,8.54483916874121,10.0257600885391,9.60208638361468,9.67635187636613,8.04704985167776,9.56051232055822,9.08190045705649,9.00334114224654,8.76394271851586,9.13735183119596
"COQ4",7.00737531945971,6.8190104446903,7.62535594415195,6.9036380448562,6.86799224323344,6.85231966849096,8.32006069439396,6.49941709221691,6.44501584861204,6.57252205394793,7.81107937254614,6.45039315724982,6.6440622682409,6.31702310059347,7.48819665088892,6.46211285449913,7.13138004312169,6.94452843396574,8.4974427482465,7.18313787717561
"SAR1B",6.74902959080244,6.68952634638997,8.67195863546101,6.82377300761612,7.06237239444932,6.82133757228859,8.25775236093152,7.16848774953189,7.88990800534111,7.96785210609755,8.81779602331864,7.96511843418257,6.57627099039698,6.83045007905455,8.37854527844454,6.67087686995749,7.62769385583909,7.539478317254,8.97126777887847,7.67596761284085
"KCTD3",7.46928188253114,7.59554985431315,6.10132184632752,7.60983993537913,7.66465010428896,7.60371168968054,6.41310157886341,7.57254131205076,8.46793337783659,8.60709404218064,7.29948819503494,8.54047835136402,8.65364014747108,8.77453833017934,7.31967348429033,8.62554944361426,8.21093679712839,8.29608004439342,7.25890772558083,8.21229200397063
"INSIG2",6.85775478014978,7.03516877707607,9.22746999288274,7.14236506908953,7.92244112750328,8.0294440722419,8.24497731123597,8.02015683360985,6.22968675707967,6.22715194706489,8.53082676123245,6.42447217405635,7.2751641596288,7.43009501321468,8.77023968151564,7.46520732302325,7.14201385075057,7.38647163599209,8.79142696968745,7.40170223732487
"JPT1",8.08284344972162,8.43460182052741,6.19620464245811,8.1444373080521,7.62114053253447,7.51079183911046,6.93900694568502,7.69961599568997,8.05558033631958,8.04455999815204,5.84163014314561,8.10389520467252,8.92614015531609,9.05226722734897,7.40998201753286,8.88602156367979,7.44087216921105,7.45959614201704,6.29271540217745,7.52366790099696
"TUBD1",5.83590726278898,6.27425273363877,5.31344898828921,5.96231917719428,6.62705798504593,6.53746760152522,5.73856673222654,6.6467191806528,6.92718638477036,6.96303837416656,5.20545471670575,6.86830862273382,6.12992991418121,6.22381428852026,4.82533608458537,6.32774416941377,6.56034207065568,6.37198808996406,5.84479258757039,6.50514119962915
"DCXR",8.7401269596686,9.10911992490464,6.82223402389655,8.55220860879938,7.35364291058735,7.91289834515021,7.34957020361205,7.56598388341494,10.2306999223324,10.2397637822295,7.64373799834963,10.3224578585264,8.56804849456412,8.59053578806827,6.79676706583922,8.65736851964436,7.81294483196211,7.75010564038725,6.79756223433079,7.77128635080905
"NUSAP1",9.02335247632244,9.11646961506896,5.25676897640281,8.99475163729803,8.99948644407287,8.98670165448361,6.23391387357544,9.0285641008749,8.91394803106027,8.91105256600009,4.32904331963366,8.8357813475882,9.10079964857481,9.17922668553492,4.8783834161425,9.12215238768325,8.94429503786649,8.95893651853568,6.49541263811647,8.9530654201715
"CRIM1",6.76186507707782,6.67726258306098,6.66298673792418,6.90163480914182,8.52369290811546,8.58378046863305,7.32729536341134,8.5257881262836,10.0528959713098,10.111653804662,7.22695068272685,10.1147375735546,8.44161177884721,8.4908550894562,6.985207663406,8.48503827337368,9.66411357536713,9.66518749809785,6.79693501392203,9.68100289531602
"CCDC174",5.853046759519,5.70975213563761,7.43934338174937,5.96839605603961,5.32700427633736,5.92390835809598,7.51905619661291,5.40368911505299,5.55749949391358,5.91465563080265,7.49467194341444,5.86841386821609,6.57119316130844,6.3784295563517,7.61085291477429,6.45658738584189,5.72582970862944,5.90370976676225,7.7173647365423,5.90547229324229
"RNF181",6.15487980009094,6.13653429578122,6.62531050076247,6.21391175697416,6.06042672770212,6.65529349160322,7.49853120948083,6.17231476658121,5.75967827135274,5.95462416544273,7.61966467273404,5.75284328428699,6.46420155770314,6.60752113231519,7.17219150197677,6.48514813174734,7.13231127394326,7.05752825983322,8.28590151011485,7.05811989065051
"BET1L",6.41346797691966,6.39005370351129,7.98492979201235,6.26760883449457,6.29319901178137,6.25984885793737,8.57783655467771,6.38445083868858,6.59414935538481,6.62005725815339,7.89156752030658,6.39638600073944,6.38240400497131,6.04196391951736,7.50772665224416,6.04791732708499,6.98205346264234,6.91447166571409,8.54359313462825,6.90550191815235
"ZNF571",5.09371095274221,5.07652623611089,5.99303631247044,4.77747349454823,3.86460883484402,4.52768391538582,5.26629522911446,4.3101978650106,3.80703817330356,3.81359025821417,4.61085822998845,3.85555337243669,5.0756007137896,5.2781310881419,6.16261874074288,5.02701392161071,4.21415311689227,4.57924716251963,5.75018552422588,4.27489798599215
